,Stn_code,Date,State,City,Location,Agency,Area,SO2,NO2,PM10
3463,743,11/25/2015,Telangana,Khammam,"Jalasoudha, Khammam",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,12,46
3464,743,11/28/2015,Telangana,Khammam,"Jalasoudha, Khammam",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,12,47
3465,743,12/1/2015,Telangana,Khammam,"Jalasoudha, Khammam",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,15,42
3466,743,12/4/2015,Telangana,Khammam,"Jalasoudha, Khammam",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,14,48
3467,743,12/7/2015,Telangana,Khammam,"Jalasoudha, Khammam",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,15,52
3468,743,12/12/2015,Telangana,Khammam,"Jalasoudha, Khammam",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,13,46
3469,743,12/16/2015,Telangana,Khammam,"Jalasoudha, Khammam",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,16,65
3470,743,12/19/2015,Telangana,Khammam,"Jalasoudha, Khammam",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,16,50
3471,743,12/22/2015,Telangana,Khammam,"Jalasoudha, Khammam",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,15,42
3472,743,12/17/2015,Telangana,Khammam,"Jalasoudha, Khammam",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,15,60
3473,743,12/29/2015,Telangana,Khammam,"Jalasoudha, Khammam",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,15,46
3474,745,1/3/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,33,92
3475,745,1/7/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,36,142
3476,745,1/11/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,31,136
3477,745,1/16/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,25,102
3478,745,1/19/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,27,152
3479,745,1/20/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,35,144
3480,745,1/22/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,175
3481,745,1/25/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,24,141
3482,745,1/31/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,32,120
3483,745,2/3/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,37,256
3484,745,2/6/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,33,153
3485,745,2/8/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,33,153
3486,745,2/12/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,25,111
3487,745,2/15/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,33,188
3488,745,2/18/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,33,159
3489,745,2/20/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,29,128
3490,745,2/22/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,30,189
3491,745,2/25/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,33,166
3492,745,3/3/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,30,106
3493,745,3/14/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,4,25,152
3494,745,3/18/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,39,134
3495,745,3/20/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,34,184
3496,745,3/22/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,30,168
3497,745,3/23/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,30,129
3498,745,3/24/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,46,172
3499,745,3/26/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,38,84
3500,745,4/4/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,55,123
3501,745,4/9/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,40,77
3502,745,4/10/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,83
3503,745,4/13/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,78
3504,745,4/18/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,32,132
3505,745,4/20/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,37,126
3506,745,4/22/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,39,163
3507,745,4/24/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,30,147
3508,745,4/27/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,107
3509,745,5/3/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,28,145
3510,745,5/6/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,42,116
3511,745,5/9/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,24,138
3512,745,5/12/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,28,116
3513,745,5/18/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,22,98
3514,745,5/21/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,37,134
3515,745,5/23/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,33,138
3516,745,5/26/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,13,227
3517,745,5/29/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,27,157
3518,745,7/3/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,26,162
3519,745,7/6/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,41,118
3520,745,7/9/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,23,68
3521,745,7/12/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,28,125
3522,745,7/17/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,95
3523,745,7/21/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,28,84
3524,745,7/23/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,17,109
3525,745,7/26/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,13,53
3526,745,7/28/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,26,94
3527,745,8/2/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,33,88
3528,745,8/5/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,35,92
3529,745,8/8/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,91
3530,745,8/12/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,20,38
3531,745,8/18/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,15,93
3532,745,8/21/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,29,123
3533,745,8/23/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,30,94
3534,745,8/26/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,32,96
3535,745,8/29/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,24,42
3536,745,9/1/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,27,100
3537,745,9/3/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,99
3538,745,9/5/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,36,78
3539,745,9/9/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,72
3540,745,9/15/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,33,83
3541,745,9/18/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,103
3542,745,9/21/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,33,110
3543,745,9/23/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,30,119
3544,745,9/27/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,30,149
3545,745,10/3/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,4,28,95
3546,745,10/5/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,18,94
3547,745,10/8/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,4,18,65
3548,745,10/11/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,170
3549,745,10/17/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,2,29,141
3550,745,10/20/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,23,101
3551,745,10/23/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,45,73
3552,745,10/25/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,35,84
3553,745,10/28/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,32,87
3554,745,11/1/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,2,15,96
3555,745,11/5/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,2,16,96
3556,745,11/8/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,4,23,116
3557,745,11/11/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,2,20,215
3558,745,11/17/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,25,136
3559,745,11/20/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,24,92
3560,745,11/22/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,3,30,155
3561,745,11/25/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,3,26,185
3562,745,11/28/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,4,23,147
3563,745,12/1/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,3,32,116
3564,745,12/4/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,4,32,91
3565,745,12/7/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,4,43,166
3566,745,12/10/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,4,22,194
3567,745,12/16/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,4,26,120
3568,745,12/19/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,3,37,129
3569,745,12/22/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,4,20,114
3570,745,12/27/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,4,21,96
3571,745,12/29/2015,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,24,134
3572,754,2/3/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,5,10,73
3573,754,2/6/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,4,9,62
3574,754,2/9/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,4,10,62
3575,754,2/12/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,5,9,82
3576,754,2/17/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,9,85
3577,754,2/20/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,10,46
3578,754,2/22/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,9,66
3579,754,2/24/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,5,9,90
3580,754,2/26/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,5,9,84
3581,754,3/3/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,10,61
3582,754,3/8/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,9,25
3583,754,3/1/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,9,61
3584,754,3/14/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,5,9,48
3585,754,3/18/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,5,10,85
3586,754,3/20/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,7,9,75
3587,754,3/22/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,9,95
3588,754,3/24/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,9,83
3589,754,3/29/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,7,9,56
3590,754,4/4/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,5,11,101
3591,754,4/7/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,12,111
3592,754,4/10/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,12,106
3593,754,4/18/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,7,13,110
3594,754,4/20/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,7,13,103
3595,754,4/22/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,12,110
3596,754,4/24/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,8,12,109
3597,754,4/27/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,10,12,89
3598,754,5/3/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,7,16,151
3599,754,5/6/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,14,115
3600,754,5/9/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,9,19,157
3601,754,5/12/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,9,18,127
3602,754,5/18/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,8,20,151
3603,754,5/23/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,9,19,148
3604,754,5/26/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,8,19,135
3605,754,5/29/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,10,18,149
3606,754,6/3/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,13,92
3607,754,6/6/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,8,19,109
3608,754,6/10/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,8,14,106
3609,754,6/12/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,10,17,102
3610,754,6/18/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,8,14,119
3611,754,6/22/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,7,7,82
3612,754,6/25/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,10,14,124
3613,754,6/28/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,10,15,255
3614,754,7/3/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,13,19,107
3615,754,7/6/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,11,18,93
3616,754,7/9/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,10,16,105
3617,754,7/12/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,12,23,107
3618,754,7/17/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,9,19,103
3619,754,7/21/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,11,19,105
3620,754,7/23/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,13,16,108
3621,754,7/26/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,13,22,104
3622,754,7/29/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,15,20,59
3623,754,8/3/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,7,20,115
3624,754,8/6/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,7,17,105
3625,754,8/9/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,8,20,59
3626,754,8/12/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,10,21,157
3627,754,8/18/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,6,13,141
3628,754,8/21/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,11,16,115
3629,754,8/23/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,8,15,104
3630,754,8/26/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,7,18,88
3631,754,8/29/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,7,18,123
3632,754,9/1/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,10,22,129
3633,754,9/3/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,13,21,106
3634,754,9/5/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,10,21,98
3635,754,9/9/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,15,20,108
3636,754,9/15/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,12,20,123
3637,754,9/18/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,19,23,109
3638,754,9/21/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,19,23,110
3639,754,9/23/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,19,22,131
3640,754,9/27/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,10,24,95
3641,754,10/3/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,9,19,111
3642,754,10/5/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,9,18,118
3643,754,10/8/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,9,18,116
3644,754,10/11/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,10,18,109
3645,754,10/17/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,10,20,119
3646,754,10/20/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,12,15,119
3647,754,10/23/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,11,23,108
3648,754,10/25/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,12,22,165
3649,754,10/29/2015,Telangana,Kothur,"Kothur, Mahaboobnagar District",Andhra Pradesh State Pollution Control Board,Industrial Area,11,18,116
